company;year;ca;ppe;ebit;rd;personnel;groupe
AstraZeneca;2023;45.81;10.6;8.19;10.93;8.99;PHARMA
AstraZeneca;2024;51.2;11.9;9.8;11.5;9.4;PHARMA
Novo Nordisk;2015;16.1;4.1;7.2;2.0;4.0;PHARMA
Novo Nordisk;2016;16.3;4.5;7.3;2.1;4.2;PHARMA
Novo Nordisk;2017;17.2;4.9;7.7;2.2;4.3;PHARMA
Novo Nordisk;2018;17.7;5.1;7.5;2.3;4.3;PHARMA
Novo Nordisk;2019;18.3;5.4;7.9;2.4;4.3;PHARMA
Novo Nordisk;2020;19.7;5.8;8.4;2.5;4.5;PHARMA
Novo Nordisk;2021;22.3;6.4;9.2;2.8;4.84;PHARMA
Novo Nordisk;2022;25.0;7.1;10.7;3.4;5.5;PHARMA
Novo Nordisk;2023;33.7;9.8;14.9;4.7;6.4;PHARMA
Novo Nordisk;2024;41.5;13.2;18.6;5.8;7.2;PHARMA
Takeda;2015;14.8;7.2;1.1;2.7;3.1;PHARMA
Takeda;2016;15.2;7.4;1.3;2.8;3.0;PHARMA
Takeda;2017;16.1;7.8;2.1;2.9;3.0;PHARMA
Takeda;2018;16.9;8.1;2.2;3.0;2.7;PHARMA
Takeda;2019;30.1;14.5;1.4;4.5;4.9;PHARMA
Takeda;2020;30.6;13.8;4.7;4.3;4.7;PHARMA
Takeda;2021;31.5;12.8;4.1;4.2;4.7;PHARMA
Takeda;2022;30.3;12.1;3.7;3.9;5.0;PHARMA
Takeda;2023;29.4;11.6;3.4;4.1;4.9;PHARMA
Takeda;2024;28.9;11.2;3.1;4.0;4.8;PHARMA
Daiichi Sankyo;2015;8.1;2.5;0.9;1.6;1.5;PHARMA
Daiichi Sankyo;2016;8.0;2.6;0.8;1.7;1.5;PHARMA
Daiichi Sankyo;2017;8.4;2.7;0.7;1.8;1.5;PHARMA
Daiichi Sankyo;2018;8.3;2.8;0.8;1.8;1.5;PHARMA
Daiichi Sankyo;2019;8.8;2.9;0.9;1.8;1.5;PHARMA
Daiichi Sankyo;2020;8.9;3.0;0.7;1.85;1.6;PHARMA
Daiichi Sankyo;2021;9.4;3.2;0.75;1.9;1.64;PHARMA
Daiichi Sankyo;2022;9.3;3.3;0.9;2.1;1.7;PHARMA
Daiichi Sankyo;2023;10.2;3.6;1.2;2.4;1.74;PHARMA
Daiichi Sankyo;2024;11.5;4.1;1.6;2.7;1.8;PHARMA
Johnson & Johnson;2015;70.07;16.2;19.2;9.05;12.71;PHARMA
Johnson & Johnson;2016;71.89;16.8;19.8;9.1;12.64;PHARMA
Johnson & Johnson;2017;76.45;17.5;20.1;10.59;13.4;PHARMA
Johnson & Johnson;2018;81.58;17.1;21.2;10.78;13.4;PHARMA
Johnson & Johnson;2019;82.06;17.7;21.0;11.36;13.22;PHARMA
Johnson & Johnson;2020;82.58;18.5;20.1;12.16;13.45;PHARMA
Johnson & Johnson;2021;93.78;18.2;24.8;14.74;14.17;PHARMA
Johnson & Johnson;2022;94.94;17.9;23.4;14.6;15.27;PHARMA
Johnson & Johnson;2023;85.16;17.2;22.8;15.09;13.19;PHARMA
Johnson & Johnson;2024;88.8;18.1;23.5;15.8;13.4;PHARMA
AbbVie;2015;22.86;3.2;7.54;3.58;2.8;PHARMA
AbbVie;2016;25.64;3.6;9.47;4.37;3.0;PHARMA
AbbVie;2017;28.22;4.1;10.71;4.98;3.0;PHARMA
AbbVie;2018;32.75;4.5;12.65;5.06;3.0;PHARMA
AbbVie;2019;33.27;4.8;12.9;5.41;3.0;PHARMA
AbbVie;2020;45.8;6.2;11.45;6.56;4.7;PHARMA
AbbVie;2021;56.2;6.8;18.21;7.08;5.0;PHARMA
AbbVie;2022;58.05;7.1;19.78;6.51;5.0;PHARMA
AbbVie;2023;54.32;7.5;12.75;7.68;5.0;PHARMA
AbbVie;2024;55.8;7.9;14.2;7.9;5.0;PHARMA
Bristol Myers Squibb;2015;16.56;2.8;2.8;4.04;2.5;PHARMA
Bristol Myers Squibb;2016;19.43;2.9;5.38;4.94;2.5;PHARMA
Bristol Myers Squibb;2017;20.78;3.1;5.86;4.82;2.37;PHARMA
Bristol Myers Squibb;2018;22.56;3.3;6.45;5.13;2.33;PHARMA
Bristol Myers Squibb;2019;26.15;4.2;5.4;6.15;3.0;PHARMA
Bristol Myers Squibb;2020;42.52;5.1;1.45;11.15;3.0;PHARMA
Bristol Myers Squibb;2021;46.39;5.3;11.85;10.2;3.22;PHARMA
Bristol Myers Squibb;2022;46.16;5.2;11.32;9.51;3.43;PHARMA
Bristol Myers Squibb;2023;45.01;5.4;10.12;9.29;3.41;PHARMA
Bristol Myers Squibb;2024;46.5;5.6;9.8;9.6;3.4;PHARMA
Novartis;2015;49.41;15.8;10.78;8.94;11.9;PHARMA
Novartis;2016;48.52;16.1;10.25;9.04;11.8;PHARMA
Novartis;2017;49.11;16.4;10.42;8.97;12.1;PHARMA
Novartis;2018;51.9;16.8;11.2;9.07;12.5;PHARMA
Novartis;2019;47.45;15.2;10.5;9.4;10.4;PHARMA
Novartis;2020;48.66;15.5;11.7;8.98;10.6;PHARMA
Novartis;2021;51.63;15.8;13.0;9.54;10.8;PHARMA
Novartis;2022;50.54;15.1;12.0;10.0;10.2;PHARMA
Novartis;2023;45.44;14.2;11.4;8.6;7.6;PHARMA
Novartis;2024;47.8;14.8;13.1;9.1;7.8;PHARMA
Roche;2015;48.3;18.2;14.1;9.7;9.17;PHARMA
Roche;2016;50.5;18.8;14.8;9.9;9.4;PHARMA
Roche;2017;53.3;19.5;15.6;10.4;9.37;PHARMA
Roche;2018;56.8;20.1;17.2;11.0;9.44;PHARMA
Roche;2019;61.5;21.0;19.1;11.7;9.77;PHARMA
Roche;2020;62.1;21.8;19.5;12.2;10.14;PHARMA
Roche;2021;68.7;22.4;21.2;13.7;10.09;PHARMA
Roche;2022;66.3;21.9;19.8;14.1;10.36;PHARMA
Roche;2023;65.2;21.5;18.9;14.5;10.36;PHARMA
Roche;2024;68.5;22.3;20.1;15.2;10.4;PHARMA
Bayer;2015;51.2;12.4;7.1;4.7;11.7;PHARMA
Bayer;2016;51.8;12.8;7.4;4.8;11.5;PHARMA
Bayer;2017;39.6;11.5;6.8;4.5;9.98;PHARMA
Bayer;2018;46.7;18.2;5.9;5.2;11.7;PHARMA
Bayer;2019;48.7;18.9;6.4;5.3;10.4;PHARMA
Bayer;2020;47.2;17.8;-18.2;5.1;10.0;PHARMA
Bayer;2021;52.1;17.2;6.2;5.4;9.96;PHARMA
Bayer;2022;53.4;16.8;7.0;6.2;10.1;PHARMA
Bayer;2023;51.6;16.1;0.6;5.8;9.97;PHARMA
Bayer;2024;52.5;16.5;4.5;6.0;9.8;PHARMA
UCB;2015;4.3;1.1;0.85;1.1;0.77;PHARMA
UCB;2016;4.6;1.2;0.98;1.15;0.76;PHARMA
UCB;2017;5.0;1.3;1.12;1.2;0.75;PHARMA
UCB;2018;5.2;1.3;1.21;1.25;0.75;PHARMA
UCB;2019;5.5;1.4;1.28;1.34;0.76;PHARMA
UCB;2020;6.1;1.5;1.42;1.56;0.84;PHARMA
UCB;2021;6.8;1.6;1.65;1.8;0.86;PHARMA
UCB;2022;5.8;1.6;1.35;1.7;0.87;PHARMA
UCB;2023;5.7;1.7;1.2;1.68;0.9;PHARMA
UCB;2024;6.4;1.8;1.45;1.85;0.92;PHARMA
Astellas;2015;11.4;2.8;1.9;1.8;1.7;PHARMA
Astellas;2016;11.8;2.9;2.1;1.85;1.72;PHARMA
Astellas;2017;11.7;3.0;1.95;1.9;1.72;PHARMA
Astellas;2018;11.8;3.1;2.05;1.95;1.65;PHARMA
Astellas;2019;11.9;3.2;2.15;2.0;1.6;PHARMA
Astellas;2020;11.5;3.1;1.8;2.05;1.5;PHARMA
Astellas;2021;11.3;3.0;1.75;2.1;1.45;PHARMA
Astellas;2022;11.6;3.2;1.65;2.2;1.45;PHARMA
Astellas;2023;10.8;3.3;0.45;2.25;1.44;PHARMA
Astellas;2024;11.2;3.5;0.85;2.3;1.45;PHARMA
Otsuka;2015;10.2;3.8;1.2;1.5;4.3;PHARMA
Otsuka;2016;10.5;3.9;1.25;1.55;4.4;PHARMA
Otsuka;2017;11.1;4.0;1.35;1.6;4.5;PHARMA
Otsuka;2018;11.7;4.1;1.45;1.7;4.6;PHARMA
Otsuka;2019;12.8;4.3;1.6;1.8;4.7;PHARMA
Otsuka;2020;13.4;4.4;1.7;1.9;4.7;PHARMA
Otsuka;2021;13.1;4.5;1.65;1.95;4.7;PHARMA
Otsuka;2022;13.3;4.6;1.75;2.05;4.7;PHARMA
Otsuka;2023;14.1;4.8;1.9;2.2;4.8;PHARMA
Otsuka;2024;15.0;5.1;2.1;2.35;4.9;PHARMA
Sino Biopharm;2015;2.05;0.45;0.42;0.21;1.8;PHARMA
Sino Biopharm;2016;2.22;0.5;0.45;0.24;1.9;PHARMA
Sino Biopharm;2017;2.48;0.58;0.51;0.31;2.0;PHARMA
Sino Biopharm;2018;3.15;0.72;0.65;0.45;2.2;PHARMA
Sino Biopharm;2019;3.51;0.85;0.72;0.52;2.35;PHARMA
Sino Biopharm;2020;3.45;0.92;0.68;0.55;2.4;PHARMA
Sino Biopharm;2021;4.15;1.05;2.1;0.62;2.5;PHARMA
Sino Biopharm;2022;4.12;1.1;0.75;0.65;2.55;PHARMA
Sino Biopharm;2023;3.68;1.15;0.62;0.61;2.5;PHARMA
Sino Biopharm;2024;3.95;1.22;0.78;0.68;2.6;PHARMA
GSK;2015;36.5;14.8;4.2;5.4;10.1;PHARMA
GSK;2016;37.8;15.1;3.8;5.5;9.93;PHARMA
GSK;2017;39.1;15.6;5.2;5.7;9.86;PHARMA
GSK;2018;40.8;16.0;6.4;5.2;9.55;PHARMA
GSK;2019;43.2;16.5;6.9;5.8;9.94;PHARMA
GSK;2020;43.7;16.8;9.8;6.5;9.4;PHARMA
GSK;2021;47.1;17.2;8.5;6.9;9.0;PHARMA
GSK;2022;36.2;12.5;7.8;6.7;6.9;PHARMA
GSK;2023;38.1;13.1;8.4;7.8;7.0;PHARMA
GSK;2024;40.5;13.8;9.1;8.2;7.1;PHARMA
Eisai;2015;4.8;1.3;0.42;1.1;1.0;PHARMA
Eisai;2016;4.95;1.35;0.45;1.12;1.0;PHARMA
Eisai;2017;5.1;1.4;0.52;1.18;1.01;PHARMA
Eisai;2018;5.5;1.45;0.61;1.25;1.0;PHARMA
Eisai;2019;5.9;1.5;0.7;1.32;1.0;PHARMA
Eisai;2020;5.8;1.52;0.58;1.35;1.02;PHARMA
Eisai;2021;5.7;1.55;0.5;1.38;1.02;PHARMA
Eisai;2022;5.5;1.6;0.38;1.42;1.0;PHARMA
Eisai;2023;5.2;1.62;0.35;1.45;1.0;PHARMA
Eisai;2024;5.6;1.68;0.48;1.5;1.01;PHARMA
Chugai;2015;4.1;1.1;0.65;0.7;0.72;PHARMA
Chugai;2016;4.3;1.15;0.7;0.72;0.73;PHARMA
Chugai;2017;4.8;1.2;0.85;0.78;0.74;PHARMA
Chugai;2018;5.2;1.28;1.05;0.82;0.75;PHARMA
Chugai;2019;6.3;1.38;1.48;0.95;0.75;PHARMA
Chugai;2020;7.1;1.5;1.95;1.05;0.76;PHARMA
Chugai;2021;8.5;1.65;2.5;1.2;0.77;PHARMA
Chugai;2022;8.9;1.78;2.7;1.3;0.78;PHARMA
Chugai;2023;7.8;1.85;2.3;1.25;0.78;PHARMA
Chugai;2024;8.2;1.95;2.45;1.32;0.79;PHARMA
WuXi AppTec;2015;0.4635;0.32;0.08652;0.02472;0.95;PHARMA
WuXi AppTec;2016;0.5685600000000001;0.4;0.1112399999999999;0.0309;1.15;PHARMA
WuXi AppTec;2017;0.7106999999999999;0.52;0.14214;0.04326;1.4;PHARMA
WuXi AppTec;2018;0.8961;0.7;0.19158;0.0556199999999999;1.8;PHARMA
WuXi AppTec;2019;1.1433;0.95;0.23484;0.0741599999999999;2.2;PHARMA
WuXi AppTec;2020;1.47702;1.25;0.2966399999999999;0.0926999999999999;2.64;PHARMA
WuXi AppTec;2021;2.1939;1.8;0.48204;0.1236;3.5;PHARMA
WuXi AppTec;2022;3.6153;2.45;0.81576;0.1483199999999999;4.4;PHARMA
WuXi AppTec;2023;3.51024;2.85;0.8652;0.1545;4.3;PHARMA
WuXi AppTec;2024;3.53496;3.1;0.8775599999999999;0.16068;4.35;PHARMA
Yuhan;2015;0.98;0.25;0.07;0.06;0.16;PHARMA
Yuhan;2016;1.12;0.27;0.08;0.07;0.16;PHARMA
Yuhan;2017;1.28;0.29;0.08;0.09;0.17;PHARMA
Yuhan;2018;1.34;0.31;0.05;0.1;0.17;PHARMA
Yuhan;2019;1.27;0.33;0.01;0.12;0.18;PHARMA
Yuhan;2020;1.38;0.35;0.07;0.14;0.18;PHARMA
Yuhan;2021;1.46;0.38;0.04;0.15;0.19;PHARMA
Yuhan;2022;1.4;0.4;0.03;0.14;0.19;PHARMA
Yuhan;2023;1.42;0.42;0.04;0.16;0.19;PHARMA
Yuhan;2024;1.55;0.45;0.06;0.18;0.2;PHARMA
CGI Inc (CA);2015;7.709999999999999;1.15;1.0875;0.1124999999999999;6.5;SERVICES
CGI Inc (CA);2016;8.01;1.18;1.14;0.12;6.8;SERVICES
CGI Inc (CA);2017;8.1375;1.22;1.185;0.1275;7.25;SERVICES
CGI Inc (CA);2018;8.64;1.25;1.2374999999999998;0.135;7.75;SERVICES
CGI Inc (CA);2019;9.0825;1.35;1.29;0.1575;7.8;SERVICES
CGI Inc (CA);2020;9.12;1.42;1.2374999999999998;0.165;7.6;SERVICES
CGI Inc (CA);2021;9.0975;1.45;1.335;0.18;8.0;SERVICES
CGI Inc (CA);2022;9.6375;1.52;1.3875000000000002;0.195;9.0;SERVICES
CGI Inc (CA);2023;10.725;1.65;1.5375;0.21;9.15;SERVICES
CGI Inc (CA);2024;11.3625;1.75;1.6124999999999998;0.24;9.5;SERVICES
ThunderSoft;2015;0.0897336;0.0119;0.0220626;0.0117419999999999;0.22;SERVICES
ThunderSoft;2016;0.1250832;0.019;0.0265122;0.0176748;0.28;SERVICES
ThunderSoft;2017;0.1706916;0.0286;0.0323832;0.0265122;0.35;SERVICES
ThunderSoft;2018;0.2148168;0.0429;0.0412205999999999;0.036771;0.42;SERVICES
ThunderSoft;2019;0.2692625999999999;0.0595;0.0514794;0.0470916;0.51;SERVICES
ThunderSoft;2020;0.3869916;0.0833;0.0765083999999999;0.0706374;0.65;SERVICES
ThunderSoft;2021;0.6076794;0.1143;0.1103748;0.1206336;0.85;SERVICES
ThunderSoft;2022;0.8019168000000001;0.1548;0.1397916;0.1839168;1.12;SERVICES
ThunderSoft;2023;0.7710168000000001;0.2024;0.0956664;0.2133336;1.05;SERVICES
WuXi AppTec;2015;0.7180542;0.5048;0.1250832;0.0323832;0.92;SERVICES
WuXi AppTec;2016;0.9004878000000001;0.6786;0.1648205999999999;0.0514794;1.15;SERVICES
WuXi AppTec;2017;1.1433;0.8381;0.2236542;0.0661878;1.45;SERVICES
WuXi AppTec;2018;1.4140458;1.1548;0.3310626;0.0956664;1.75;SERVICES
WuXi AppTec;2019;1.8937374;1.4881;0.4193748;0.1250832;2.15;SERVICES
WuXi AppTec;2020;2.4337458;1.9333;0.5179458;0.1648205999999999;2.65;SERVICES
WuXi AppTec;2021;3.3695832;2.5119;0.8608122;0.2236542;3.52;SERVICES
WuXi AppTec;2022;5.790042;3.5286;1.489071;0.272229;4.45;SERVICES
WuXi AppTec;2023;5.935766399999999;3.8381;1.6553748;0.3119664;4.12;SERVICES
WuXi AppTec;2024;6.5508;4.3452;1.890771;0.3604794;4.35;SERVICES
360 Security Technology;2015;2.1905;0.2857;0.5;0.4286;0.5;TECH
360 Security Technology;2016;2.3571;0.3571;0.5952;0.5;0.6;TECH
360 Security Technology;2017;2.9048;0.4286;0.7619;0.5952;0.7;TECH
360 Security Technology;2018;3.119;0.5;0.8333;0.6667;0.8;TECH
360 Security Technology;2019;3.0476;0.5714;0.6667;0.7381;0.8;TECH
360 Security Technology;2020;2.7619;0.6667;0.3571;0.6905;0.7;TECH
360 Security Technology;2021;2.5952;0.7619;0.1905;0.7619;0.7;TECH
360 Security Technology;2022;2.2619;0.8333;0.0476;0.8333;0.6;TECH
360 Security Technology;2023;2.1429;0.9048;0.119;0.9048;0.6;TECH
AMD (US);2015;4.0;0.4;-0.5;0.9;0.9;TECH
AMD (US);2016;4.3;0.4;-0.4;1.0;0.9;TECH
AMD (US);2017;5.3;0.4;0.2;1.2;0.9;TECH
AMD (US);2018;6.5;0.5;0.5;1.4;1.0;TECH
AMD (US);2019;6.7;0.7;0.6;1.5;1.1;TECH
AMD (US);2020;9.8;0.9;1.4;2.0;1.3;TECH
AMD (US);2021;16.4;1.2;3.6;2.8;1.6;TECH
AMD (US);2022;23.6;1.5;1.3;5.0;2.5;TECH
AMD (US);2023;22.7;1.7;0.4;5.9;2.6;TECH
AMD (US);2024;25.5;1.9;1.2;6.5;2.7;TECH
ANSYS (US);2015;0.98;0.05;0.34;0.2;0.36;TECH
ANSYS (US);2016;1.07;0.05;0.37;0.21;0.38;TECH
ANSYS (US);2017;1.18;0.06;0.41;0.24;0.4;TECH
ANSYS (US);2018;1.3;0.07;0.45;0.26;0.43;TECH
ANSYS (US);2019;1.43;0.07;0.5;0.29;0.45;TECH
ANSYS (US);2020;1.57;0.08;0.55;0.31;0.48;TECH
ANSYS (US);2021;1.73;0.09;0.61;0.35;0.51;TECH
ANSYS (US);2022;1.9;0.1;0.66;0.38;0.54;TECH
ANSYS (US);2023;2.09;0.1;0.73;0.42;0.57;TECH
ANSYS (US);2024;2.3;0.11;0.8;0.46;0.6;TECH
Adobe (US);2015;4.8;0.8;0.9;0.9;1.4;TECH
Adobe (US);2016;5.9;0.9;1.5;1.0;1.6;TECH
Adobe (US);2017;7.3;1.1;2.1;1.2;1.8;TECH
Adobe (US);2018;9.0;1.2;2.8;1.5;2.1;TECH
Adobe (US);2019;11.2;1.4;3.3;1.9;2.3;TECH
Adobe (US);2020;12.9;1.6;4.2;2.2;2.3;TECH
Adobe (US);2021;15.8;1.8;5.8;2.5;2.6;TECH
Adobe (US);2022;17.6;2.0;6.1;3.0;3.0;TECH
Adobe (US);2023;19.4;2.2;6.7;3.4;3.0;TECH
Adobe (US);2024;21.1;2.3;7.3;3.8;3.1;TECH
Aisino Corp;2015;5.3381;0.2667;0.4405;0.2024;1.45;TECH
Aisino Corp;2016;6.0286;0.2976;0.5048;0.2262;1.52;TECH
Aisino Corp;2017;7.1071;0.3452;0.6;0.2667;1.65;TECH
Aisino Corp;2018;6.6952;0.4405;0.4405;0.2976;1.55;TECH
Aisino Corp;2019;5.7738;0.5048;0.2667;0.3452;1.42;TECH
Aisino Corp;2020;5.2667;0.5833;0.2024;0.3214;1.35;TECH
Aisino Corp;2021;5.8381;0.6786;0.2976;0.369;1.48;TECH
Aisino Corp;2022;4.719;0.7429;0.1548;0.3381;1.25;TECH
Aisino Corp;2023;4.4095;0.8214;0.1238;0.2976;1.15;TECH
Akamai (US);2015;2.51;0.5;0.55;0.3;0.77;TECH
Akamai (US);2016;2.64;0.53;0.58;0.32;0.79;TECH
Akamai (US);2017;2.77;0.55;0.61;0.33;0.81;TECH
Akamai (US);2018;2.91;0.58;0.64;0.35;0.84;TECH
Akamai (US);2019;3.06;0.61;0.67;0.37;0.86;TECH
Akamai (US);2020;3.21;0.64;0.71;0.39;0.89;TECH
Akamai (US);2021;3.37;0.67;0.74;0.4;0.92;TECH
Akamai (US);2022;3.54;0.71;0.78;0.42;0.94;TECH
Akamai (US);2023;3.71;0.74;0.82;0.45;0.97;TECH
Akamai (US);2024;3.9;0.78;0.86;0.47;1.0;TECH
Alibaba;2015;18.1429;3.5119;5.5048;2.5357;3.49;TECH
Alibaba;2016;24.081;4.7262;6.9333;3.2738;3.64;TECH
Alibaba;2017;37.6833;7.1714;11.4571;4.0619;5.01;TECH
Alibaba;2018;59.5881;10.9167;16.5048;5.4167;6.64;TECH
Alibaba;2019;89.7238;17.8857;19.1952;8.9167;10.19;TECH
Alibaba;2020;121.3595;25.1071;21.7667;10.25;11.76;TECH
Alibaba;2021;170.7833;34.5524;21.3452;13.631;25.15;TECH
Alibaba;2022;203.1095;40.9167;16.5833;13.2024;25.49;TECH
Alibaba;2023;206.831;41.9333;23.8857;13.5119;23.52;TECH
Alphabet (US);2015;75.0;29.0;19.4;12.3;6.1;TECH
Alphabet (US);2016;90.3;34.2;23.7;13.9;7.2;TECH
Alphabet (US);2017;110.9;42.3;26.1;16.6;8.0;TECH
Alphabet (US);2018;136.8;59.7;26.3;21.4;9.8;TECH
Alphabet (US);2019;161.9;71.3;34.2;26.0;11.8;TECH
Alphabet (US);2020;182.5;81.5;41.2;27.6;13.5;TECH
Alphabet (US);2021;257.6;97.4;78.7;31.5;15.6;TECH
Alphabet (US);2022;282.8;103.2;74.8;39.5;19.0;TECH
Alphabet (US);2023;307.4;110.5;84.3;45.4;18.2;TECH
Alphabet (US);2024;328.0;122.1;95.6;48.5;18.0;TECH
Amazon (US);2015;107.0;21.8;2.2;12.5;23.0;TECH
Amazon (US);2016;136.0;29.1;4.2;16.1;34.1;TECH
Amazon (US);2017;177.9;48.8;4.1;22.6;56.6;TECH
Amazon (US);2018;232.9;61.7;12.4;28.8;64.7;TECH
Amazon (US);2019;280.5;97.8;14.5;35.9;79.8;TECH
Amazon (US);2020;386.1;113.1;22.9;42.7;129.8;TECH
Amazon (US);2021;469.8;160.3;24.9;56.1;160.8;TECH
Amazon (US);2022;514.0;186.7;12.2;73.2;154.1;TECH
Amazon (US);2023;574.8;195.4;36.9;85.2;152.5;TECH
Amazon (US);2024;615.2;210.5;48.5;92.0;155.0;TECH
Apple (US);2015;233.7;22.5;71.2;8.1;11.0;TECH
Apple (US);2016;215.6;27.0;60.0;10.0;11.6;TECH
Apple (US);2017;229.2;33.8;61.3;11.6;12.3;TECH
Apple (US);2018;265.6;41.3;70.9;14.2;13.2;TECH
Apple (US);2019;260.2;37.4;63.9;16.2;13.7;TECH
Apple (US);2020;274.5;36.8;66.3;18.8;14.7;TECH
Apple (US);2021;365.8;39.4;108.9;21.9;15.4;TECH
Apple (US);2022;394.3;42.1;119.4;26.3;16.4;TECH
Apple (US);2023;383.3;43.7;114.3;29.9;16.1;TECH
Apple (US);2024;391.0;44.5;123.0;31.5;16.3;TECH
Arm Holdings (EU);2015;1.15;0.06;0.34;0.52;0.38;TECH
Arm Holdings (EU);2016;1.29;0.06;0.39;0.58;0.41;TECH
Arm Holdings (EU);2017;1.45;0.07;0.43;0.65;0.43;TECH
Arm Holdings (EU);2018;1.62;0.08;0.49;0.73;0.47;TECH
Arm Holdings (EU);2019;1.82;0.09;0.55;0.82;0.5;TECH
Arm Holdings (EU);2020;2.03;0.1;0.61;0.91;0.53;TECH
Arm Holdings (EU);2021;2.28;0.11;0.68;1.03;0.57;TECH
Arm Holdings (EU);2022;2.55;0.13;0.76;1.15;0.61;TECH
Arm Holdings (EU);2023;2.86;0.14;0.86;1.29;0.65;TECH
Arm Holdings (EU);2024;3.2;0.16;0.96;1.44;0.7;TECH
Atlassian (US);2015;0.6;0.04;0.08;0.12;0.25;TECH
Atlassian (US);2016;0.76;0.08;0.12;0.13;0.28;TECH
Atlassian (US);2017;0.94;0.06;0.18;0.19;0.3;TECH
Atlassian (US);2018;1.19;0.08;0.14;0.25;0.33;TECH
Atlassian (US);2019;1.48;0.11;0.22;0.34;0.37;TECH
Atlassian (US);2020;1.8;0.2;0.35;0.32;0.4;TECH
Atlassian (US);2021;2.33;0.24;0.27;0.53;0.44;TECH
Atlassian (US);2022;2.85;0.23;0.4;0.6;0.49;TECH
Atlassian (US);2023;3.58;0.32;0.43;0.89;0.54;TECH
Atlassian (US);2024;4.41;0.29;0.65;0.89;0.59;TECH
Autodesk (US);2015;2.5;0.2;0.3;0.8;0.9;TECH
Autodesk (US);2016;2.4;0.2;-0.4;0.8;0.9;TECH
Autodesk (US);2017;2.0;0.3;-0.5;0.8;0.9;TECH
Autodesk (US);2018;2.1;0.3;-0.1;0.8;1.0;TECH
Autodesk (US);2019;2.6;0.4;0.0;0.9;1.0;TECH
Autodesk (US);2020;3.3;0.5;0.3;1.1;1.1;TECH
Autodesk (US);2021;3.8;0.6;0.6;1.2;1.2;TECH
Autodesk (US);2022;4.4;0.6;0.9;1.5;1.3;TECH
Autodesk (US);2023;5.0;0.7;1.0;1.7;1.4;TECH
Autodesk (US);2024;5.5;0.8;1.2;1.8;1.4;TECH
Baidu;2015;15.8048;2.4095;2.7738;2.4095;4.12;TECH
Baidu;2016;16.7976;2.9643;2.3929;2.4167;4.55;TECH
Baidu;2017;20.1929;3.7667;3.7429;3.0762;4.05;TECH
Baidu;2018;24.3524;4.3143;3.6952;3.7548;4.25;TECH
Baidu;2019;25.5738;5.3452;1.5048;4.369;3.85;TECH
Baidu;2020;25.4929;5.981;3.4167;4.6476;4.12;TECH
Baidu;2021;29.6405;7.4405;2.5048;5.9405;4.55;TECH
Baidu;2022;29.4452;8.3619;3.7976;5.5524;4.12;TECH
Baidu;2023;32.05;9.25;5.2024;5.7429;3.95;TECH
Broadcom (US);2015;6.8;0.8;1.8;1.1;0.8;TECH
Broadcom (US);2016;13.2;1.5;0.1;2.7;1.5;TECH
Broadcom (US);2017;17.6;1.8;2.8;3.3;1.6;TECH
Broadcom (US);2018;20.8;1.9;5.2;3.8;1.5;TECH
Broadcom (US);2019;22.6;2.1;4.4;4.7;1.9;TECH
Broadcom (US);2020;23.9;2.3;4.1;5.0;2.0;TECH
Broadcom (US);2021;27.5;2.5;8.3;4.9;2.0;TECH
Broadcom (US);2022;33.2;2.8;14.2;4.9;2.0;TECH
Broadcom (US);2023;35.8;3.1;16.5;5.3;2.0;TECH
Broadcom (US);2024;51.2;4.5;22.5;7.2;2.8;TECH
Cadence Design Systems (US);2015;1.66;0.25;0.5;0.58;0.6;TECH
Cadence Design Systems (US);2016;1.86;0.28;0.56;0.65;0.64;TECH
Cadence Design Systems (US);2017;2.08;0.31;0.62;0.73;0.68;TECH
Cadence Design Systems (US);2018;2.33;0.35;0.7;0.82;0.73;TECH
Cadence Design Systems (US);2019;2.61;0.39;0.78;0.91;0.78;TECH
Cadence Design Systems (US);2020;2.92;0.44;0.88;1.02;0.84;TECH
Cadence Design Systems (US);2021;3.27;0.49;0.98;1.14;0.9;TECH
Cadence Design Systems (US);2022;3.67;0.55;1.1;1.28;0.96;TECH
Cadence Design Systems (US);2023;4.11;0.62;1.23;1.44;1.03;TECH
Cadence Design Systems (US);2024;4.6;0.69;1.38;1.61;1.1;TECH
Constellation Software (CA);2015;1.85;0.15;0.45;0.12;0.85;TECH
Constellation Software (CA);2016;2.15;0.18;0.52;0.15;1.05;TECH
Constellation Software (CA);2017;2.48;0.22;0.62;0.18;1.25;TECH
Constellation Software (CA);2018;3.05;0.25;0.75;0.22;1.5;TECH
Constellation Software (CA);2019;3.48;0.28;0.85;0.25;1.8;TECH
Constellation Software (CA);2020;3.95;0.32;0.92;0.28;2.1;TECH
Constellation Software (CA);2021;5.12;0.45;1.25;0.35;2.5;TECH
Constellation Software (CA);2022;6.65;0.65;1.65;0.45;3.2;TECH
Constellation Software (CA);2023;8.42;0.85;1.85;0.55;4.5;TECH
Constellation Software (CA);2024;9.15;0.95;2.15;0.65;5.15;TECH
CrowdStrike (US);2015;0.49;0.04;0.07;0.11;0.15;TECH
CrowdStrike (US);2016;0.66;0.04;0.12;0.17;0.17;TECH
CrowdStrike (US);2017;0.93;0.07;0.13;0.17;0.18;TECH
CrowdStrike (US);2018;1.24;0.08;0.25;0.24;0.2;TECH
CrowdStrike (US);2019;1.66;0.18;0.32;0.29;0.22;TECH
