firm_id;year;Revenue;PPE;EBIT;RD;Personnel;sector;regime
Sony (JP);2021;85.1;16.2;10.8;5.2;10.9;TECH;LONG
Sony (JP);2022;88.4;17.5;10.5;5.8;11.3;TECH;LONG
Sony (JP);2023;92.1;18.8;10.2;6.2;11.0;TECH;LONG
Sony (JP);2024;95.8;20.1;11.5;6.8;11.2;TECH;LONG
Spirax Group (EU);2015;1.69;0.34;0.42;0.03;0.85;INDUS;SHORT
Spirax Group (EU);2016;1.74;0.35;0.43;0.03;0.87;INDUS;SHORT
Spirax Group (EU);2017;1.79;0.36;0.45;0.04;0.88;INDUS;SHORT
Spirax Group (EU);2018;1.84;0.37;0.46;0.04;0.9;INDUS;SHORT
Spirax Group (EU);2019;1.9;0.38;0.47;0.04;0.92;INDUS;SHORT
Spirax Group (EU);2020;1.95;0.39;0.49;0.04;0.93;INDUS;SHORT
Spirax Group (EU);2021;2.01;0.4;0.5;0.04;0.95;INDUS;SHORT
Spirax Group (EU);2022;2.07;0.41;0.52;0.04;0.97;INDUS;SHORT
Spirax Group (EU);2023;2.14;0.43;0.54;0.04;0.98;INDUS;SHORT
Spirax Group (EU);2024;2.2;0.44;0.55;0.04;1.0;INDUS;SHORT
Splunk (US);2015;0.69;0.07;0.1;0.13;0.35;TECH;LONG
Splunk (US);2016;0.87;0.07;0.17;0.2;0.39;TECH;LONG
Splunk (US);2017;1.05;0.08;0.18;0.23;0.42;TECH;LONG
Splunk (US);2018;1.27;0.06;0.2;0.23;0.47;TECH;LONG
Splunk (US);2019;1.53;0.14;0.23;0.31;0.51;TECH;LONG
Splunk (US);2020;1.91;0.21;0.37;0.4;0.56;TECH;LONG
Splunk (US);2021;2.27;0.24;0.32;0.43;0.62;TECH;LONG
Splunk (US);2022;2.81;0.16;0.4;0.62;0.68;TECH;LONG
Splunk (US);2023;3.42;0.2;0.56;0.54;0.75;TECH;LONG
Splunk (US);2024;4.11;0.42;0.63;0.67;0.83;TECH;LONG
Stellantis (EU);2015;102.5;15.8;4.5;3.2;22.5;INDUS;SHORT
Stellantis (EU);2016;105.8;16.2;5.8;3.4;22.8;INDUS;SHORT
Stellantis (EU);2017;110.9;16.8;7.1;3.6;23.4;INDUS;SHORT
Stellantis (EU);2018;115.2;17.5;8.2;3.8;23.6;INDUS;SHORT
Stellantis (EU);2019;108.7;18.4;6.3;3.7;23.2;INDUS;SHORT
Stellantis (EU);2020;86.6;19.1;3.7;3.5;22.1;INDUS;SHORT
Stellantis (EU);2021;152.1;22.5;18.0;4.8;28.1;INDUS;SHORT
Stellantis (EU);2022;179.6;24.2;20.1;5.5;27.2;INDUS;SHORT
Stellantis (EU);2023;189.5;25.8;24.3;6.2;26.8;INDUS;SHORT
Stellantis (EU);2024;182.1;26.4;19.5;6.5;25.5;INDUS;SHORT
Stryker (US);2015;9.9;1.8;1.8;0.6;2.7;INDUS;SHORT
Stryker (US);2016;11.3;2.0;2.1;0.7;3.0;INDUS;SHORT
Stryker (US);2017;12.4;2.1;2.4;0.8;3.3;INDUS;SHORT
Stryker (US);2018;13.6;2.3;2.8;1.0;3.6;INDUS;SHORT
Stryker (US);2019;14.8;2.5;3.1;1.1;4.0;INDUS;SHORT
Stryker (US);2020;14.3;2.8;2.4;1.1;4.3;INDUS;SHORT
Stryker (US);2021;17.1;3.0;3.4;1.2;4.6;INDUS;SHORT
Stryker (US);2022;18.4;3.1;3.8;1.3;5.1;INDUS;SHORT
Stryker (US);2023;20.5;3.2;4.1;1.4;5.2;INDUS;SHORT
Stryker (US);2024;20.5;3.2;4.2;1.4;5.1;INDUS;SHORT
Sumco (JP);2015;1.78;1.07;0.36;0.09;0.66;INDUS;SHORT
Sumco (JP);2016;1.88;1.13;0.38;0.09;0.68;INDUS;SHORT
Sumco (JP);2017;2.0;1.2;0.4;0.1;0.7;INDUS;SHORT
Sumco (JP);2018;2.11;1.27;0.42;0.11;0.73;INDUS;SHORT
Sumco (JP);2019;2.24;1.34;0.45;0.11;0.76;INDUS;SHORT
Sumco (JP);2020;2.38;1.43;0.48;0.12;0.78;INDUS;SHORT
Sumco (JP);2021;2.52;1.51;0.5;0.13;0.81;INDUS;SHORT
Sumco (JP);2022;2.67;1.6;0.53;0.13;0.84;INDUS;SHORT
Sumco (JP);2023;2.83;1.7;0.57;0.14;0.87;INDUS;SHORT
Sumco (JP);2024;3.0;1.8;0.6;0.15;0.9;INDUS;SHORT
Sumitomo Chemical (JP);2015;17.85;7.15;1.15;1.25;3.15;INDUS;SHORT
Sumitomo Chemical (JP);2016;16.45;6.85;0.95;1.22;3.05;INDUS;SHORT
Sumitomo Chemical (JP);2017;18.15;7.25;1.45;1.35;3.25;INDUS;SHORT
Sumitomo Chemical (JP);2018;19.45;7.55;1.55;1.42;3.35;INDUS;SHORT
Sumitomo Chemical (JP);2019;18.15;7.85;1.15;1.45;3.15;INDUS;SHORT
Sumitomo Chemical (JP);2020;18.85;8.15;1.25;1.48;3.25;INDUS;SHORT
Sumitomo Chemical (JP);2021;22.45;8.45;1.85;1.55;3.45;INDUS;SHORT
Sumitomo Chemical (JP);2022;23.52;8.85;1.15;1.65;3.55;INDUS;SHORT
Sumitomo Chemical (JP);2023;18.45;9.15;-0.85;1.52;3.35;INDUS;SHORT
Sumitomo Chemical (JP);2024;19.85;9.45;0.52;1.65;3.45;INDUS;SHORT
Sumitomo Electric (JP);2015;26.15;6.85;1.25;0.95;24.2;INDUS;SHORT
Sumitomo Electric (JP);2016;25.8;7.15;1.32;0.98;24.8;INDUS;SHORT
Sumitomo Electric (JP);2017;28.15;7.45;1.55;1.12;25.5;INDUS;SHORT
Sumitomo Electric (JP);2018;28.95;7.85;1.65;1.22;27.2;INDUS;SHORT
Sumitomo Electric (JP);2019;28.5;8.15;1.25;1.18;28.5;INDUS;SHORT
Sumitomo Electric (JP);2020;27.15;8.45;1.05;1.12;28.2;INDUS;SHORT
Sumitomo Electric (JP);2021;30.5;8.85;1.45;1.08;28.8;INDUS;SHORT
Sumitomo Electric (JP);2022;30.85;9.25;1.25;1.15;28.9;INDUS;SHORT
Sumitomo Electric (JP);2023;30.25;9.55;1.52;1.22;29.2;INDUS;SHORT
Sumitomo Electric (JP);2024;31.45;9.85;1.75;1.35;29.8;INDUS;SHORT
Sungrow Power;2015;1.0857;0.2976;0.1071;0.0524;0.35;INDUS;SHORT
Sungrow Power;2016;1.4333;0.3619;0.1548;0.0762;0.45;INDUS;SHORT
Sungrow Power;2017;2.1143;0.5119;0.2738;0.1;0.55;INDUS;SHORT
Sungrow Power;2018;2.4667;0.6786;0.2262;0.1238;0.65;INDUS;SHORT
Sungrow Power;2019;3.0952;0.8452;0.2976;0.1786;0.85;INDUS;SHORT
Sungrow Power;2020;4.5929;1.0762;0.5119;0.25;1.05;INDUS;SHORT
Sungrow Power;2021;5.7452;1.2262;0.5119;0.2976;1.25;INDUS;SHORT
Sungrow Power;2022;9.5833;1.869;0.9167;0.4405;1.65;INDUS;SHORT
Sungrow Power;2023;17.2024;2.4167;2.0357;0.5833;1.95;INDUS;SHORT
Sunny Optical;2015;2.5452;0.6786;0.369;0.131;1.52;INDUS;SHORT
Sunny Optical;2016;3.4786;0.8214;0.5119;0.2024;1.85;INDUS;SHORT
Sunny Optical;2017;5.3262;0.9881;0.9167;0.2976;2.15;INDUS;SHORT
Sunny Optical;2018;6.1738;1.2262;0.7738;0.4405;2.45;INDUS;SHORT
Sunny Optical;2019;9.0119;1.7262;1.4643;0.5357;2.85;INDUS;SHORT
Sunny Optical;2020;9.0476;2.0357;1.3929;0.5833;3.05;INDUS;SHORT
Sunny Optical;2021;8.9262;2.4405;1.3929;0.631;3.15;INDUS;SHORT
Sunny Optical;2022;7.9048;2.8929;0.8452;0.6786;3.0;INDUS;SHORT
Sunny Optical;2023;7.5429;3.2024;0.6786;0.7024;2.9;INDUS;SHORT
Suzuki Motor (JP);2015;26.5;8.5;1.6;1.2;6.0;INDUS;SHORT
Suzuki Motor (JP);2016;27.2;8.8;1.7;1.2;6.2;INDUS;SHORT
Suzuki Motor (JP);2017;31.5;9.2;3.0;1.3;6.5;INDUS;SHORT
Suzuki Motor (JP);2018;34.8;9.8;3.4;1.4;6.7;INDUS;SHORT
Suzuki Motor (JP);2019;31.2;10.2;1.9;1.3;6.8;INDUS;SHORT
Suzuki Motor (JP);2020;29.4;10.5;1.8;1.2;6.8;INDUS;SHORT
Suzuki Motor (JP);2021;32.5;10.8;1.7;1.4;6.9;INDUS;SHORT
Suzuki Motor (JP);2022;41.2;11.5;3.2;1.6;7.0;INDUS;SHORT
Suzuki Motor (JP);2023;45.5;12.1;4.2;1.8;7.2;INDUS;SHORT
Suzuki Motor (JP);2024;48.1;12.8;4.5;2.0;7.4;INDUS;SHORT
Symrise (EU);2015;2.96;1.18;0.53;0.15;0.88;INDUS;SHORT
Symrise (EU);2016;3.14;1.26;0.57;0.16;0.91;INDUS;SHORT
Symrise (EU);2017;3.33;1.33;0.6;0.17;0.94;INDUS;SHORT
Symrise (EU);2018;3.52;1.41;0.63;0.18;0.97;INDUS;SHORT
Symrise (EU);2019;3.74;1.5;0.67;0.19;1.01;INDUS;SHORT
Symrise (EU);2020;3.96;1.58;0.71;0.2;1.04;INDUS;SHORT
Symrise (EU);2021;4.2;1.68;0.76;0.21;1.08;INDUS;SHORT
Symrise (EU);2022;4.45;1.78;0.8;0.22;1.12;INDUS;SHORT
Symrise (EU);2023;4.72;1.89;0.85;0.24;1.16;INDUS;SHORT
Symrise (EU);2024;5.0;2.0;0.9;0.25;1.2;INDUS;SHORT
Synopsys (US);2015;2.2;0.26;0.48;0.73;1.08;TECH;LONG
Synopsys (US);2016;2.46;0.3;0.54;0.81;1.16;TECH;LONG
Synopsys (US);2017;2.76;0.33;0.61;0.91;1.24;TECH;LONG
Synopsys (US);2018;3.09;0.37;0.68;1.02;1.33;TECH;LONG
Synopsys (US);2019;3.46;0.42;0.76;1.14;1.42;TECH;LONG
Synopsys (US);2020;3.88;0.47;0.85;1.28;1.52;TECH;LONG
Synopsys (US);2021;4.34;0.52;0.95;1.43;1.63;TECH;LONG
Synopsys (US);2022;4.86;0.58;1.07;1.6;1.75;TECH;LONG
Synopsys (US);2023;5.45;0.65;1.2;1.8;1.87;TECH;LONG
Synopsys (US);2024;6.1;0.73;1.34;2.01;2.0;TECH;LONG
Sysmex (JP);2015;2.05;0.35;0.38;0.12;0.75;INDUS;SHORT
Sysmex (JP);2016;2.22;0.38;0.42;0.13;0.78;INDUS;SHORT
Sysmex (JP);2017;2.35;0.42;0.45;0.14;0.82;INDUS;SHORT
Sysmex (JP);2018;2.48;0.45;0.48;0.15;0.85;INDUS;SHORT
Sysmex (JP);2019;2.55;0.48;0.5;0.16;0.9;INDUS;SHORT
Sysmex (JP);2020;2.62;0.51;0.48;0.17;0.92;INDUS;SHORT
Sysmex (JP);2021;2.95;0.55;0.58;0.19;0.95;INDUS;SHORT
Sysmex (JP);2022;2.85;0.58;0.52;0.21;0.98;INDUS;SHORT
Sysmex (JP);2023;2.72;0.62;0.45;0.22;1.02;INDUS;SHORT
Sysmex (JP);2024;2.81;0.65;0.48;0.23;1.05;INDUS;SHORT
TCL Technology;2015;24.9095;10.7429;0.7738;0.9167;7.52;INDUS;SHORT
TCL Technology;2016;25.3833;12.5833;0.5048;0.981;7.85;INDUS;SHORT
TCL Technology;2017;26.6024;14.869;1.1548;1.1548;8.12;INDUS;SHORT
TCL Technology;2018;27.0119;18.0524;1.0119;1.3143;7.85;INDUS;SHORT
TCL Technology;2019;17.8738;20.981;0.7429;1.219;4.12;INDUS;SHORT
TCL Technology;2020;18.2929;26.7738;0.981;1.5357;4.52;INDUS;SHORT
TCL Technology;2021;38.9381;32.2667;3.5357;2.0762;6.12;INDUS;SHORT
TCL Technology;2022;39.6548;37.7262;0.6;2.5119;6.45;INDUS;SHORT
TCL Technology;2023;41.5357;40.981;0.9167;2.6786;6.62;INDUS;SHORT
TDK Corp (JP);2015;9.5;3.8;0.8;0.7;9.1;INDUS;SHORT
TDK Corp (JP);2016;10.2;4.1;0.8;0.8;9.3;INDUS;SHORT
TDK Corp (JP);2017;11.5;4.5;0.8;0.9;10.3;INDUS;SHORT
TDK Corp (JP);2018;12.4;4.8;1.0;1.0;10.5;INDUS;SHORT
TDK Corp (JP);2019;12.1;5.1;0.9;1.1;10.7;INDUS;SHORT
TDK Corp (JP);2020;12.5;5.5;1.0;1.2;12.9;INDUS;SHORT
TDK Corp (JP);2021;16.5;6.1;1.4;1.3;11.7;INDUS;SHORT
TDK Corp (JP);2022;14.8;6.5;1.2;1.2;11.5;INDUS;SHORT
TDK Corp (JP);2023;14.2;6.8;1.1;1.2;11.0;INDUS;SHORT
TDK Corp (JP);2024;15.3;7.2;1.4;1.3;11.2;INDUS;SHORT
TE Connectivity (US);2015;12.26;3.06;2.21;0.61;7.25;INDUS;SHORT
TE Connectivity (US);2016;12.63;3.16;2.27;0.63;7.38;INDUS;SHORT
TE Connectivity (US);2017;13.01;3.25;2.34;0.65;7.51;INDUS;SHORT
TE Connectivity (US);2018;13.4;3.35;2.41;0.67;7.64;INDUS;SHORT
TE Connectivity (US);2019;13.8;3.45;2.48;0.69;7.78;INDUS;SHORT
TE Connectivity (US);2020;14.22;3.56;2.56;0.71;7.92;INDUS;SHORT
TE Connectivity (US);2021;14.64;3.66;2.64;0.73;8.06;INDUS;SHORT
TE Connectivity (US);2022;15.08;3.77;2.71;0.75;8.2;INDUS;SHORT
TE Connectivity (US);2023;15.53;3.88;2.8;0.78;8.35;INDUS;SHORT
TE Connectivity (US);2024;16.0;4.0;2.88;0.8;8.5;INDUS;SHORT
Taiyo Yuden (JP);2015;1.62;0.65;0.16;0.13;1.78;INDUS;SHORT
Taiyo Yuden (JP);2016;1.68;0.67;0.17;0.13;1.82;INDUS;SHORT
Taiyo Yuden (JP);2017;1.75;0.7;0.18;0.14;1.87;INDUS;SHORT
Taiyo Yuden (JP);2018;1.82;0.73;0.18;0.15;1.91;INDUS;SHORT
Taiyo Yuden (JP);2019;1.89;0.76;0.19;0.15;1.96;INDUS;SHORT
Taiyo Yuden (JP);2020;1.97;0.79;0.2;0.16;2.0;INDUS;SHORT
Taiyo Yuden (JP);2021;2.04;0.82;0.2;0.16;2.05;INDUS;SHORT
Taiyo Yuden (JP);2022;2.13;0.85;0.21;0.17;2.1;INDUS;SHORT
Taiyo Yuden (JP);2023;2.21;0.88;0.22;0.18;2.15;INDUS;SHORT
Taiyo Yuden (JP);2024;2.3;0.92;0.23;0.18;2.2;INDUS;SHORT
Takeda;2015;14.8;7.2;1.1;2.7;3.1;PHARMA;LONG
Takeda;2016;15.2;7.4;1.3;2.8;3.0;PHARMA;LONG
Takeda;2017;16.1;7.8;2.1;2.9;3.0;PHARMA;LONG
Takeda;2018;16.9;8.1;2.2;3.0;2.7;PHARMA;LONG
Takeda;2019;30.1;14.5;1.4;4.5;4.9;PHARMA;LONG
Takeda;2020;30.6;13.8;4.7;4.3;4.7;PHARMA;LONG
Takeda;2021;31.5;12.8;4.1;4.2;4.7;PHARMA;LONG
Takeda;2022;30.3;12.1;3.7;3.9;5.0;PHARMA;LONG
Takeda;2023;29.4;11.6;3.4;4.1;4.9;PHARMA;LONG
Takeda;2024;28.9;11.2;3.1;4.0;4.8;PHARMA;LONG
TeamViewer (EU);2015;0.35;0.01;0.14;0.03;0.1;TECH;LONG
TeamViewer (EU);2016;0.38;0.01;0.15;0.04;0.1;TECH;LONG
TeamViewer (EU);2017;0.41;0.01;0.16;0.04;0.11;TECH;LONG
TeamViewer (EU);2018;0.44;0.01;0.18;0.04;0.11;TECH;LONG
TeamViewer (EU);2019;0.48;0.01;0.19;0.05;0.12;TECH;LONG
TeamViewer (EU);2020;0.51;0.01;0.2;0.05;0.12;TECH;LONG
TeamViewer (EU);2021;0.56;0.01;0.22;0.06;0.13;TECH;LONG
TeamViewer (EU);2022;0.6;0.01;0.24;0.06;0.14;TECH;LONG
TeamViewer (EU);2023;0.65;0.01;0.26;0.07;0.14;TECH;LONG
TeamViewer (EU);2024;0.7;0.01;0.28;0.07;0.15;TECH;LONG
Tencent;2015;24.4905;2.0286;9.6738;2.1524;3.06;TECH;LONG
Tencent;2016;36.1762;2.8857;13.3619;2.8214;3.87;TECH;LONG
Tencent;2017;56.6095;3.7667;21.5048;4.1833;4.48;TECH;LONG
Tencent;2018;74.45;5.3452;27.481;5.4714;5.43;TECH;LONG
Tencent;2019;89.831;6.7905;32.1714;7.2357;6.28;TECH;LONG
Tencent;2020;114.7762;8.3619;43.8643;9.2786;8.58;TECH;LONG
Tencent;2021;133.3619;10.7667;53.5286;12.3524;11.27;TECH;LONG
Tencent;2022;132.0357;13.2024;44.819;14.619;10.84;TECH;LONG
Tencent;2023;145.0048;14.7905;36.4762;15.2571;10.54;TECH;LONG
Teradyne (US);2015;1.64;0.25;0.35;0.28;0.4;INDUS;SHORT
Teradyne (US);2016;1.75;0.28;0.42;0.31;0.4;INDUS;SHORT
Teradyne (US);2017;2.14;0.32;0.58;0.35;0.45;INDUS;SHORT
Teradyne (US);2018;2.1;0.35;0.52;0.38;0.5;INDUS;SHORT
Teradyne (US);2019;2.3;0.38;0.55;0.42;0.55;INDUS;SHORT
Teradyne (US);2020;3.12;0.45;0.85;0.48;0.55;INDUS;SHORT
Teradyne (US);2021;3.7;0.52;1.05;0.52;0.6;INDUS;SHORT
Teradyne (US);2022;3.15;0.55;0.82;0.55;0.65;INDUS;SHORT
Teradyne (US);2023;2.67;0.58;0.65;0.52;0.62;INDUS;SHORT
Teradyne (US);2024;2.85;0.62;0.72;0.58;0.65;INDUS;SHORT
Terex (US);2015;4.39;0.52;0.28;0.08;2.04;INDUS;SHORT
Terex (US);2016;4.44;0.48;0.25;0.08;1.82;INDUS;SHORT
Terex (US);2017;4.36;0.45;0.32;0.09;1.65;INDUS;SHORT
Terex (US);2018;4.52;0.42;0.35;0.1;1.55;INDUS;SHORT
Terex (US);2019;4.35;0.4;0.38;0.11;1.45;INDUS;SHORT
Terex (US);2020;3.08;0.38;0.12;0.09;1.2;INDUS;SHORT
Terex (US);2021;3.89;0.42;0.35;0.1;1.15;INDUS;SHORT
Terex (US);2022;4.42;0.45;0.45;0.12;1.25;INDUS;SHORT
Terex (US);2023;5.15;0.52;0.72;0.15;1.35;INDUS;SHORT
Terex (US);2024;5.25;0.58;0.75;0.16;1.42;INDUS;SHORT
Terumo (JP);2015;4.15;1.25;0.65;0.25;2.1;INDUS;SHORT
Terumo (JP);2016;4.35;1.32;0.68;0.28;2.2;INDUS;SHORT
Terumo (JP);2017;4.85;1.45;0.75;0.32;2.4;INDUS;SHORT
Terumo (JP);2018;5.25;1.55;0.85;0.35;2.5;INDUS;SHORT
Terumo (JP);2019;5.45;1.65;0.92;0.38;2.6;INDUS;SHORT
Terumo (JP);2020;5.21;1.72;0.78;0.35;2.65;INDUS;SHORT
Terumo (JP);2021;5.85;1.85;1.05;0.42;2.75;INDUS;SHORT
Terumo (JP);2022;6.42;2.05;1.15;0.45;2.85;INDUS;SHORT
Terumo (JP);2023;6.55;2.15;1.12;0.48;2.8;INDUS;SHORT
Terumo (JP);2024;6.85;2.25;1.25;0.52;2.95;INDUS;SHORT
Texas Instruments (US);2015;13.0;3.1;4.2;1.3;3.0;INDUS;SHORT
Texas Instruments (US);2016;13.3;3.2;4.5;1.4;3.0;INDUS;SHORT
Texas Instruments (US);2017;14.9;3.5;5.8;1.5;3.0;INDUS;SHORT
Texas Instruments (US);2018;15.8;3.8;6.5;1.6;3.0;INDUS;SHORT
Texas Instruments (US);2019;14.3;4.1;5.2;1.6;3.0;INDUS;SHORT
Texas Instruments (US);2020;14.5;4.5;5.8;1.6;3.0;INDUS;SHORT
Texas Instruments (US);2021;18.3;5.2;8.4;1.7;3.1;INDUS;SHORT
Texas Instruments (US);2022;20.0;5.8;10.1;1.8;3.3;INDUS;SHORT
Texas Instruments (US);2023;17.5;6.5;7.5;1.8;3.4;INDUS;SHORT
Texas Instruments (US);2024;17.5;6.8;7.2;1.8;3.3;INDUS;SHORT
Thales (EU);2015;14.5;2.1;1.2;0.8;6.2;INDUS;SHORT
Thales (EU);2016;15.2;2.2;1.3;0.8;6.4;INDUS;SHORT
Thales (EU);2017;16.1;2.4;1.5;0.9;6.5;INDUS;SHORT
Thales (EU);2018;16.2;2.5;1.7;1.0;6.6;INDUS;SHORT
Thales (EU);2019;18.8;2.8;2.0;1.1;8.2;INDUS;SHORT
Thales (EU);2020;17.5;3.1;1.3;1.1;8.1;INDUS;SHORT
Thales (EU);2021;16.5;3.2;1.6;1.1;8.1;INDUS;SHORT
Thales (EU);2022;17.8;3.5;1.9;1.2;7.7;INDUS;SHORT
Thales (EU);2023;19.1;3.8;2.1;1.3;8.0;INDUS;SHORT
Thales (EU);2024;20.5;4.2;2.3;1.4;8.2;INDUS;SHORT
Thermo Fisher (US);2015;17.0;4.5;2.5;0.7;5.2;INDUS;SHORT
Thermo Fisher (US);2016;18.2;4.8;2.8;0.8;5.5;INDUS;SHORT
Thermo Fisher (US);2017;20.9;5.2;3.4;0.9;6.1;INDUS;SHORT
Thermo Fisher (US);2018;24.3;6.5;4.1;1.0;7.5;INDUS;SHORT
Thermo Fisher (US);2019;25.5;7.1;4.5;1.1;8.2;INDUS;SHORT
Thermo Fisher (US);2020;32.2;8.2;7.5;1.2;10.5;INDUS;SHORT
Thermo Fisher (US);2021;39.2;8.8;9.1;1.4;11.5;INDUS;SHORT
Thermo Fisher (US);2022;44.9;9.2;9.8;1.5;12.0;INDUS;SHORT
Thermo Fisher (US);2023;42.8;9.4;8.5;1.4;12.2;INDUS;SHORT
Thermo Fisher (US);2024;42.8;9.1;7.8;1.5;12.2;INDUS;SHORT
Thomson Reuters (CA);2015;12.21;1.45;1.85;0.85;5.2;TECH;LONG
Thomson Reuters (CA);2016;11.16;1.32;1.65;0.82;4.8;TECH;LONG
Thomson Reuters (CA);2017;11.32;1.25;1.72;0.78;4.5;TECH;LONG
Thomson Reuters (CA);2018;5.52;0.85;0.85;0.52;2.4;TECH;LONG
Thomson Reuters (CA);2019;5.91;0.92;1.15;0.55;2.5;TECH;LONG
Thomson Reuters (CA);2020;5.98;0.95;1.25;0.58;2.4;TECH;LONG
Thomson Reuters (CA);2021;6.35;1.05;1.45;0.62;2.5;TECH;LONG
Thomson Reuters (CA);2022;6.62;1.15;1.55;0.65;2.5;TECH;LONG
Thomson Reuters (CA);2023;6.79;1.18;1.65;0.68;2.55;TECH;LONG
Thomson Reuters (CA);2024;7.15;1.25;1.85;0.75;2.65;TECH;LONG
Tianshan Aluminum;2015;2.4095;2.9643;0.2667;0.0286;0.52;INDUS;SHORT
Tianshan Aluminum;2016;2.9643;3.2905;0.3452;0.0357;0.55;INDUS;SHORT
Tianshan Aluminum;2017;3.7667;3.6952;0.4405;0.0429;0.58;INDUS;SHORT
Tianshan Aluminum;2018;4.3143;4.1548;0.5048;0.0524;0.62;INDUS;SHORT
Tianshan Aluminum;2019;4.631;4.4881;0.5833;0.0595;0.65;INDUS;SHORT
Tianshan Aluminum;2020;6.5286;5.0286;0.7738;0.0833;0.72;INDUS;SHORT
Tianshan Aluminum;2021;6.8452;5.8452;0.981;0.1071;0.75;INDUS;SHORT
Tianshan Aluminum;2022;7.8595;6.631;0.9167;0.131;0.82;INDUS;SHORT
Tianshan Aluminum;2023;6.9024;7.1714;0.5048;0.1143;0.78;INDUS;SHORT
Tianshan Aluminum;2024;7.7262;7.981;0.6786;0.131;0.85;INDUS;SHORT
Titan Wind;2015;0.4405;0.2667;0.0595;0.019;0.25;INDUS;SHORT
Titan Wind;2016;0.5048;0.3452;0.0833;0.0262;0.28;INDUS;SHORT
Titan Wind;2017;0.6786;0.4405;0.1071;0.0357;0.35;INDUS;SHORT
Titan Wind;2018;0.7976;0.5048;0.1238;0.0429;0.38;INDUS;SHORT
Titan Wind;2019;1.4167;0.6786;0.2024;0.0595;0.45;INDUS;SHORT
Titan Wind;2020;2.2429;0.8381;0.2976;0.0833;0.52;INDUS;SHORT
Titan Wind;2021;2.4167;1.0762;0.2667;0.1;0.58;INDUS;SHORT
Titan Wind;2022;1.9643;1.3929;0.1548;0.1071;0.52;INDUS;SHORT
Titan Wind;2023;2.2429;1.6238;0.2024;0.1238;0.55;INDUS;SHORT
Titan Wind;2024;2.6476;1.7905;0.2667;0.1548;0.58;INDUS;SHORT
Tokyo Electron (JP);2015;5.1;0.6;0.8;0.6;1.1;INDUS;SHORT
Tokyo Electron (JP);2016;5.6;0.6;1.0;0.7;1.1;INDUS;SHORT
Tokyo Electron (JP);2017;7.1;0.7;1.4;0.8;1.1;INDUS;SHORT
Tokyo Electron (JP);2018;10.2;0.8;2.5;1.0;1.2;INDUS;SHORT
Tokyo Electron (JP);2019;11.5;0.9;2.8;1.1;1.3;INDUS;SHORT
Tokyo Electron (JP);2020;10.5;1.1;2.2;1.2;1.4;INDUS;SHORT
Tokyo Electron (JP);2021;12.8;1.3;3.0;1.3;1.5;INDUS;SHORT
Tokyo Electron (JP);2022;18.5;1.5;5.4;1.5;1.6;INDUS;SHORT
Tokyo Electron (JP);2023;20.1;1.7;5.6;1.6;1.7;INDUS;SHORT
Tokyo Electron (JP);2024;16.5;1.8;3.9;1.7;1.7;INDUS;SHORT
Tokyo Seimitsu (JP);2015;0.59;0.06;0.15;0.06;0.22;INDUS;SHORT
Tokyo Seimitsu (JP);2016;0.63;0.06;0.16;0.06;0.23;INDUS;SHORT
Tokyo Seimitsu (JP);2017;0.67;0.07;0.17;0.07;0.23;INDUS;SHORT
Tokyo Seimitsu (JP);2018;0.7;0.07;0.17;0.07;0.24;INDUS;SHORT
Tokyo Seimitsu (JP);2019;0.75;0.08;0.19;0.08;0.25;INDUS;SHORT
Tokyo Seimitsu (JP);2020;0.79;0.08;0.2;0.08;0.26;INDUS;SHORT
Tokyo Seimitsu (JP);2021;0.84;0.08;0.21;0.08;0.27;INDUS;SHORT
Tokyo Seimitsu (JP);2022;0.89;0.09;0.22;0.09;0.28;INDUS;SHORT
Tokyo Seimitsu (JP);2023;0.94;0.09;0.23;0.09;0.29;INDUS;SHORT
Tokyo Seimitsu (JP);2024;1.0;0.1;0.25;0.1;0.3;INDUS;SHORT
Tongling Nonferrous;2015;20.3381;3.6;0.1071;0.0524;2.15;INDUS;SHORT
Tongling Nonferrous;2016;19.5595;3.5357;0.0833;0.0595;2.05;INDUS;SHORT
Tongling Nonferrous;2017;19.6238;3.4571;0.2024;0.0762;1.95;INDUS;SHORT
Tongling Nonferrous;2018;20.1238;3.3929;0.2667;0.1071;1.85;INDUS;SHORT
Tongling Nonferrous;2019;22.1071;3.2976;0.3452;0.1381;1.75;INDUS;SHORT
Tongling Nonferrous;2020;23.6952;3.1952;0.3619;0.1548;1.65;INDUS;SHORT
Tongling Nonferrous;2021;31.25;3.1238;0.9167;0.2024;1.55;INDUS;SHORT
Tongling Nonferrous;2022;29.0095;3.0595;0.7429;0.2667;1.45;INDUS;SHORT
Tongling Nonferrous;2023;32.7262;2.981;0.8381;0.3452;1.35;INDUS;SHORT
Tongling Nonferrous;2024;35.3619;2.8857;1.0119;0.4167;1.25;INDUS;SHORT
Tongwei;2015;3.2905;1.4571;0.2024;0.0524;1.25;INDUS;SHORT
Tongwei;2016;4.9714;2.0119;0.2976;0.0833;1.52;INDUS;SHORT
Tongwei;2017;6.2119;2.6786;0.6;0.1238;1.85;INDUS;SHORT
Tongwei;2018;6.5548;3.6;0.6786;0.1548;2.15;INDUS;SHORT
Tongwei;2019;8.9405;4.9643;0.8452;0.2262;2.45;INDUS;SHORT
Tongwei;2020;10.5238;6.7738;1.0119;0.2976;2.85;INDUS;SHORT
